tripduration,starttime,stoptime,start_station_id,start_station_name,start_station_latitude,start_station_longitude,end_station_id,end_station_name,end_station_latitude,end_station_longitude,bikeid,usertype,birth_year,gender,customer_plan
354,2018-05-31T21:05:59.614000,2018-05-31T21:11:53.713000,519,Pershing Square North,40.751873,-73.977706,476,E 31 St & 3 Ave,40.74394314,-73.97966069,18004,Subscriber,1992,male,
1603,2018-05-31T21:03:15.816000,2018-05-31T21:29:59.617000,519,Pershing Square North,40.751873,-73.977706,3675,3 Ave & E 95 St,40.784596798848916,-73.949685394763947,32775,Subscriber,1990,male,
429,2018-05-31T21:03:10.026000,2018-05-31T21:10:19.767000,519,Pershing Square North,40.751873,-73.977706,537,Lexington Ave & E 24 St,40.74025878,-73.98409214,21342,Subscriber,1990,male,
533,2018-05-31T21:01:44.402000,2018-05-31T21:10:37.581000,519,Pershing Square North,40.751873,-73.977706,402,Broadway & E 22 St,40.7403432,-73.98955109,30881,Subscriber,1992,male,
2334,2018-05-31T21:01:14.997000,2018-05-31T21:40:09.440000,519,Pershing Square North,40.751873,-73.977706,391,Clark St & Henry St,40.69760127,-73.99344559,20812,Subscriber,1988,male,
1259,2018-05-31T20:57:42.468000,2018-05-31T21:18:41.723000,519,Pershing Square North,40.751873,-73.977706,3618,27 St & Hunter St,40.7485,-73.941275,15636,Subscriber,1983,male,
2670,2018-05-31T20:57:17.419000,2018-05-31T21:41:47.815000,519,Pershing Square North,40.751873,-73.977706,366,Clinton Ave & Myrtle Ave,40.693261,-73.968896,16169,Subscriber,1983,male,
1060,2018-05-31T20:54:27.235000,2018-05-31T21:12:07.816000,519,Pershing Square North,40.751873,-73.977706,401,Allen St & Rivington St,40.72019576,-73.98997825,29395,Subscriber,1984,male,
317,2018-05-31T20:52:31.151000,2018-05-31T20:57:48.696000,519,Pershing Square North,40.751873,-73.977706,472,E 32 St & Park Ave,40.7457121,-73.98194829,31384,Subscriber,1968,male,
403,2018-05-31T20:49:58.035000,2018-05-31T20:56:41.710000,519,Pershing Square North,40.751873,-73.977706,479,9 Ave & W 45 St,40.76019252,-73.9912551,26127,Subscriber,1985,male,
2192,2018-05-31T20:49:24.008000,2018-05-31T21:25:56.246000,519,Pershing Square North,40.751873,-73.977706,3052,Lewis Ave & Madison St,40.686312,-73.935775,26641,Subscriber,1976,male,
1078,2018-05-31T20:46:50.235000,2018-05-31T21:04:48.751000,519,Pershing Square North,40.751873,-73.977706,3146,E 81 St & 3 Ave,40.77573034,-73.9567526,32039,Subscriber,1991,female,
522,2018-05-31T20:45:50.098000,2018-05-31T20:54:32.331000,519,Pershing Square North,40.751873,-73.977706,498,Broadway & W 32 St,40.74854862,-73.98808416,15354,Subscriber,1989,male,
647,2018-05-31T20:44:48.972000,2018-05-31T20:55:36.663000,519,Pershing Square North,40.751873,-73.977706,477,W 41 St & 8 Ave,40.75640548,-73.9900262,17645,Subscriber,1974,male,
547,2018-05-31T20:38:33.941000,2018-05-31T20:47:41.767000,519,Pershing Square North,40.751873,-73.977706,508,W 46 St & 11 Ave,40.76341379,-73.99667444,18790,Subscriber,1957,male,
1327,2018-05-31T20:31:38.701000,2018-05-31T20:53:46.690000,519,Pershing Square North,40.751873,-73.977706,325,E 19 St & 3 Ave,40.73624527,-73.98473765,28089,Subscriber,1982,male,
752,2018-05-31T20:21:02.133000,2018-05-31T20:33:34.886000,519,Pershing Square North,40.751873,-73.977706,492,W 33 St & 7 Ave,40.75019995,-73.99093085,30765,Subscriber,1995,male,
331,2018-05-31T20:20:39.109000,2018-05-31T20:26:10.894000,519,Pershing Square North,40.751873,-73.977706,267,Broadway & W 36 St,40.75097711,-73.98765428,27111,Subscriber,1994,male,
286,2018-05-31T20:17:27.999000,2018-05-31T20:22:14.536000,519,Pershing Square North,40.751873,-73.977706,455,1 Ave & E 44 St,40.75001986,-73.96905301,16222,Subscriber,1972,male,
1490,2018-05-31T20:17:14.328000,2018-05-31T20:42:04.955000,519,Pershing Square North,40.751873,-73.977706,327,Vesey Pl & River Terrace,40.7153379,-74.01658354,30587,Subscriber,1995,male,
515,2018-05-31T20:14:45.848000,2018-05-31T20:23:21.642000,519,Pershing Square North,40.751873,-73.977706,477,W 41 St & 8 Ave,40.75640548,-73.9900262,16205,Subscriber,1978,male,
1278,2018-05-31T20:11:41.855000,2018-05-31T20:32:59.974000,519,Pershing Square North,40.751873,-73.977706,3263,Cooper Square & Astor Pl,40.729514962249489,-73.990752696990967,32657,Subscriber,1983,female,
739,2018-05-31T20:11:17.437000,2018-05-31T20:23:36.591000,519,Pershing Square North,40.751873,-73.977706,487,E 20 St & FDR Drive,40.73314259,-73.97573881,27827,Subscriber,1981,male,
348,2018-05-31T20:08:13.365000,2018-05-31T20:14:01.480000,519,Pershing Square North,40.751873,-73.977706,477,W 41 St & 8 Ave,40.75640548,-73.9900262,31139,Subscriber,1960,male,
1588,2018-05-31T20:04:31.769000,2018-05-31T20:31:00.625000,519,Pershing Square North,40.751873,-73.977706,3314,W 95 St & Broadway,40.7937704,-73.971888,30098,Subscriber,1982,male,
316,2018-05-31T20:04:18.639000,2018-05-31T20:09:34.945000,519,Pershing Square North,40.751873,-73.977706,477,W 41 St & 8 Ave,40.75640548,-73.9900262,25094,Subscriber,1961,male,
1090,2018-05-31T20:04:13.149000,2018-05-31T20:22:24.013000,519,Pershing Square North,40.751873,-73.977706,3159,W 67 St & Broadway,40.77492513,-73.98266566,32941,Subscriber,1986,female,
542,2018-05-31T19:59:11.565000,2018-05-31T20:08:14.106000,519,Pershing Square North,40.751873,-73.977706,3641,Broadway & W 25 St,40.742868773121117,-73.98918628692627,31269,Subscriber,1989,male,
802,2018-05-31T19:57:50.590000,2018-05-31T20:11:13.375000,519,Pershing Square North,40.751873,-73.977706,482,W 15 St & 7 Ave,40.73935542,-73.99931783,21182,Subscriber,1988,male,
587,2018-05-31T19:56:56.790000,2018-05-31T20:06:44.621000,519,Pershing Square North,40.751873,-73.977706,3641,Broadway & W 25 St,40.742868773121117,-73.98918628692627,16750,Subscriber,1987,female,
671,2018-05-31T19:56:46.471000,2018-05-31T20:07:58.384000,519,Pershing Square North,40.751873,-73.977706,496,E 16 St & 5 Ave,40.73726186,-73.99238967,15726,Subscriber,1968,female,
483,2018-05-31T19:56:30.649000,2018-05-31T20:04:34.176000,519,Pershing Square North,40.751873,-73.977706,495,W 47 St & 10 Ave,40.76269882,-73.99301222,27047,Subscriber,1985,male,
2002,2018-05-31T19:53:51.111000,2018-05-31T20:27:13.470000,519,Pershing Square North,40.751873,-73.977706,3429,Hanson Pl & Ashland Pl,40.685068073081773,-73.977907598018632,31388,Subscriber,1980,male,
708,2018-05-31T19:50:06.400000,2018-05-31T20:01:54.456000,519,Pershing Square North,40.751873,-73.977706,494,W 26 St & 8 Ave,40.74734825,-73.99723551,25582,Subscriber,1991,male,
304,2018-05-31T19:48:39.493000,2018-05-31T19:53:44.247000,519,Pershing Square North,40.751873,-73.977706,540,Lexington Ave & E 29 St,40.743115553764859,-73.982153534889221,26719,Subscriber,1995,male,
793,2018-05-31T19:47:15.405000,2018-05-31T20:00:29.299000,519,Pershing Square North,40.751873,-73.977706,3175,W 70 St & Amsterdam Ave,40.77748046,-73.98288594,14838,Subscriber,1960,male,
772,2018-05-31T19:46:33.292000,2018-05-31T19:59:25.508000,519,Pershing Square North,40.751873,-73.977706,504,1 Ave & E 16 St,40.73221853,-73.98165557,20300,Subscriber,1983,male,
1381,2018-05-31T19:45:12.532000,2018-05-31T20:08:13.820000,519,Pershing Square North,40.751873,-73.977706,426,West St & Chambers St,40.71754834,-74.01322069,20246,Subscriber,1983,male,
925,2018-05-31T19:44:40.721000,2018-05-31T20:00:06.004000,519,Pershing Square North,40.751873,-73.977706,445,E 10 St & Avenue A,40.72740794,-73.98142006,28569,Subscriber,1990,female,
1156,2018-05-31T19:44:19.665000,2018-05-31T20:03:36.325000,519,Pershing Square North,40.751873,-73.977706,358,Christopher St & Greenwich St,40.73291553,-74.00711384,29930,Subscriber,1980,male,
1306,2018-05-31T19:43:52.741000,2018-05-31T20:05:39.270000,519,Pershing Square North,40.751873,-73.977706,3284,E 88 St & Park Ave,40.781410700190015,-73.95595908164978,32951,Subscriber,1981,male,
575,2018-05-31T19:42:30.914000,2018-05-31T19:52:06.865000,519,Pershing Square North,40.751873,-73.977706,3142,1 Ave & E 62 St,40.7612274,-73.96094022,26605,Subscriber,1972,male,
1059,2018-05-31T19:41:48.528000,2018-05-31T19:59:27.898000,519,Pershing Square North,40.751873,-73.977706,285,Broadway & E 14 St,40.73454567,-73.99074142,19701,Subscriber,1950,male,
477,2018-05-31T19:41:09.764000,2018-05-31T19:49:07.528000,519,Pershing Square North,40.751873,-73.977706,173,Broadway & W 49 St,40.76068327096592,-73.9845272898674,25351,Subscriber,1970,male,
395,2018-05-31T19:40:26.090000,2018-05-31T19:47:02.070000,519,Pershing Square North,40.751873,-73.977706,527,E 33 St & 2 Ave,40.744023,-73.976056,31223,Subscriber,1957,male,
659,2018-05-31T19:39:23.688000,2018-05-31T19:50:22.794000,519,Pershing Square North,40.751873,-73.977706,496,E 16 St & 5 Ave,40.73726186,-73.99238967,27299,Subscriber,1971,male,
2661,2018-05-31T19:38:42.845000,2018-05-31T20:23:04.661000,519,Pershing Square North,40.751873,-73.977706,3537,Carlton Ave & Dean St,40.6809741,-73.9710097,32205,Subscriber,1985,female,
1278,2018-05-31T19:35:07.887000,2018-05-31T19:56:26.400000,519,Pershing Square North,40.751873,-73.977706,3258,W 27 St & 10 Ave,40.750181563256831,-74.002184271812439,30498,Subscriber,1989,male,
1028,2018-05-31T19:33:31.672000,2018-05-31T19:50:40.640000,519,Pershing Square North,40.751873,-73.977706,423,W 54 St & 9 Ave,40.76584941,-73.98690506,27182,Subscriber,1990,male,
584,2018-05-31T19:33:16.117000,2018-05-31T19:43:00.795000,519,Pershing Square North,40.751873,-73.977706,461,E 20 St & 2 Ave,40.73587678,-73.98205027,14636,Subscriber,1990,unknown,
393,2018-05-31T19:32:32.547000,2018-05-31T19:39:05.559000,519,Pershing Square North,40.751873,-73.977706,3236,W 42 St & Dyer Ave,40.758984813996342,-73.993799686431885,32395,Subscriber,1993,male,
1171,2018-05-31T19:32:32.016000,2018-05-31T19:52:03.781000,519,Pershing Square North,40.751873,-73.977706,3686,Gansevoort St & Hudson St,40.739448201304036,-74.005070328712463,18083,Subscriber,1994,male,
369,2018-05-31T19:29:17.221000,2018-05-31T19:35:26.755000,519,Pershing Square North,40.751873,-73.977706,498,Broadway & W 32 St,40.74854862,-73.98808416,26636,Subscriber,1984,male,
785,2018-05-31T19:29:00.371000,2018-05-31T19:42:05.694000,519,Pershing Square North,40.751873,-73.977706,497,E 17 St & Broadway,40.73704984,-73.99009296,24992,Subscriber,1971,male,
1088,2018-05-31T19:27:55.129000,2018-05-31T19:46:03.595000,519,Pershing Square North,40.751873,-73.977706,487,E 20 St & FDR Drive,40.73314259,-73.97573881,16904,Subscriber,1961,male,
1134,2018-05-31T19:27:32.806000,2018-05-31T19:46:27.233000,519,Pershing Square North,40.751873,-73.977706,3162,W 78 St & Broadway,40.78339981,-73.98093133,30130,Subscriber,1957,male,
974,2018-05-31T19:27:31.757000,2018-05-31T19:43:45.987000,519,Pershing Square North,40.751873,-73.977706,295,Pike St & E Broadway,40.71406667,-73.99293911,21436,Subscriber,1987,male,
519,2018-05-31T19:26:40.537000,2018-05-31T19:35:20.314000,519,Pershing Square North,40.751873,-73.977706,478,11 Ave & W 41 St,40.76030096,-73.99884222,32679,Subscriber,1988,male,
473,2018-05-31T19:24:31.604000,2018-05-31T19:32:24.701000,519,Pershing Square North,40.751873,-73.977706,477,W 41 St & 8 Ave,40.75640548,-73.9900262,32975,Subscriber,1976,male,
706,2018-05-31T19:22:45.186000,2018-05-31T19:34:31.521000,519,Pershing Square North,40.751873,-73.977706,545,E 23 St & 1 Ave,40.736502,-73.97809472,17710,Subscriber,1992,male,
1004,2018-05-31T19:22:30.934000,2018-05-31T19:39:15.194000,519,Pershing Square North,40.751873,-73.977706,445,E 10 St & Avenue A,40.72740794,-73.98142006,27096,Subscriber,1993,female,
279,2018-05-31T19:21:09.736000,2018-05-31T19:25:49.052000,519,Pershing Square North,40.751873,-73.977706,477,W 41 St & 8 Ave,40.75640548,-73.9900262,15302,Subscriber,1986,male,
789,2018-05-31T19:20:45.943000,2018-05-31T19:33:55.895000,519,Pershing Square North,40.751873,-73.977706,499,Broadway & W 60 St,40.76915505,-73.98191841,31426,Subscriber,1951,male,
834,2018-05-31T19:20:07.958000,2018-05-31T19:34:02.119000,519,Pershing Square North,40.751873,-73.977706,3463,E 16 St & Irving Pl,40.735367055605394,-73.987973928451538,15380,Subscriber,1993,male,
367,2018-05-31T19:19:49.520000,2018-05-31T19:25:56.781000,519,Pershing Square North,40.751873,-73.977706,501,FDR Drive & E 35 St,40.744219,-73.97121214,25832,Subscriber,1987,male,
350,2018-05-31T19:19:46.772000,2018-05-31T19:25:37.492000,519,Pershing Square North,40.751873,-73.977706,515,W 43 St & 10 Ave,40.76009437,-73.99461843,28792,Subscriber,1987,male,
488,2018-05-31T19:19:00.645000,2018-05-31T19:27:09.457000,519,Pershing Square North,40.751873,-73.977706,507,E 25 St & 2 Ave,40.73912601,-73.97973776,31855,Subscriber,1988,male,
486,2018-05-31T19:16:50.698000,2018-05-31T19:24:57.663000,519,Pershing Square North,40.751873,-73.977706,492,W 33 St & 7 Ave,40.75019995,-73.99093085,31034,Subscriber,1973,male,
1420,2018-05-31T19:16:22.500000,2018-05-31T19:40:02.685000,519,Pershing Square North,40.751873,-73.977706,312,Allen St & Stanton St,40.722055,-73.989111,33430,Subscriber,1986,male,
1008,2018-05-31T19:12:19.742000,2018-05-31T19:29:07.982000,519,Pershing Square North,40.751873,-73.977706,127,Barrow St & Hudson St,40.73172428,-74.00674436,32120,Subscriber,1975,male,
1407,2018-05-31T19:12:05.034000,2018-05-31T19:35:32.402000,519,Pershing Square North,40.751873,-73.977706,266,Avenue D & E 8 St,40.72368361,-73.97574813,28147,Subscriber,1961,female,
1027,2018-05-31T19:11:54.874000,2018-05-31T19:29:02.164000,519,Pershing Square North,40.751873,-73.977706,3305,E 91 St & 2 Ave,40.781122299341661,-73.949655890464783,32005,Subscriber,1975,male,
1985,2018-05-31T19:11:10.827000,2018-05-31T19:44:16.532000,519,Pershing Square North,40.751873,-73.977706,3366,West End Ave & W 107 St,40.8021174,-73.9681805305,31416,Subscriber,1968,male,
454,2018-05-31T19:09:31.298000,2018-05-31T19:17:05.742000,519,Pershing Square North,40.751873,-73.977706,461,E 20 St & 2 Ave,40.73587678,-73.98205027,28127,Subscriber,1990,male,
1185,2018-05-31T19:05:17.229000,2018-05-31T19:25:02.503000,519,Pershing Square North,40.751873,-73.977706,301,E 2 St & Avenue B,40.72217444,-73.98368779,33165,Subscriber,1987,male,
899,2018-05-31T19:04:21.751000,2018-05-31T19:19:21.132000,519,Pershing Square North,40.751873,-73.977706,237,E 11 St & 2 Ave,40.73047309,-73.98672378,15925,Subscriber,1987,male,
625,2018-05-31T19:02:24.952000,2018-05-31T19:12:50.458000,519,Pershing Square North,40.751873,-73.977706,497,E 17 St & Broadway,40.73704984,-73.99009296,30185,Subscriber,1965,male,
682,2018-05-31T18:59:57.219000,2018-05-31T19:11:19.786000,519,Pershing Square North,40.751873,-73.977706,447,8 Ave & W 52 St,40.76370739,-73.9851615,25668,Subscriber,1985,male,
418,2018-05-31T18:59:21.457000,2018-05-31T19:06:20.064000,519,Pershing Square North,40.751873,-73.977706,454,E 51 St & 1 Ave,40.75455731,-73.96592976,32810,Subscriber,1993,male,
562,2018-05-31T18:57:50.461000,2018-05-31T19:07:13.411000,519,Pershing Square North,40.751873,-73.977706,507,E 25 St & 2 Ave,40.73912601,-73.97973776,31146,Subscriber,1991,male,
609,2018-05-31T18:56:13.221000,2018-05-31T19:06:22.829000,519,Pershing Square North,40.751873,-73.977706,3463,E 16 St & Irving Pl,40.735367055605394,-73.987973928451538,32333,Subscriber,1982,male,
1092,2018-05-31T18:56:08.256000,2018-05-31T19:14:20.966000,519,Pershing Square North,40.751873,-73.977706,3284,E 88 St & Park Ave,40.781410700190015,-73.95595908164978,17452,Subscriber,1973,male,
1022,2018-05-31T18:56:03.554000,2018-05-31T19:13:06.166000,519,Pershing Square North,40.751873,-73.977706,2003,1 Ave & E 18 St,40.733812191966315,-73.980544209480286,28316,Subscriber,1967,male,
294,2018-05-31T18:55:54.745000,2018-05-31T19:00:48.788000,519,Pershing Square North,40.751873,-73.977706,472,E 32 St & Park Ave,40.7457121,-73.98194829,21168,Subscriber,1995,male,
1875,2018-05-31T18:55:09.442000,2018-05-31T19:26:25.385000,519,Pershing Square North,40.751873,-73.977706,389,Broadway & Berry St,40.71044554,-73.96525063,31016,Subscriber,1971,male,
278,2018-05-31T18:54:26.655000,2018-05-31T18:59:05.005000,519,Pershing Square North,40.751873,-73.977706,472,E 32 St & Park Ave,40.7457121,-73.98194829,26110,Subscriber,1989,male,
768,2018-05-31T18:53:07.971000,2018-05-31T19:05:56.057000,519,Pershing Square North,40.751873,-73.977706,72,W 52 St & 11 Ave,40.76727216,-73.99392888,18613,Subscriber,1997,male,
2557,2018-05-31T18:52:32.926000,2018-05-31T19:35:10.002000,519,Pershing Square North,40.751873,-73.977706,3146,E 81 St & 3 Ave,40.77573034,-73.9567526,32151,Subscriber,1966,female,
557,2018-05-31T18:52:31.219000,2018-05-31T19:01:49.064000,519,Pershing Square North,40.751873,-73.977706,297,E 15 St & 3 Ave,40.734232,-73.986923,31552,Subscriber,1985,male,
1215,2018-05-31T18:52:08.366000,2018-05-31T19:12:23.604000,519,Pershing Square North,40.751873,-73.977706,504,1 Ave & E 16 St,40.73221853,-73.98165557,19366,Subscriber,1985,male,
762,2018-05-31T18:49:41.072000,2018-05-31T19:02:23.451000,519,Pershing Square North,40.751873,-73.977706,461,E 20 St & 2 Ave,40.73587678,-73.98205027,15800,Subscriber,1958,male,
551,2018-05-31T18:49:25.466000,2018-05-31T18:58:36.680000,519,Pershing Square North,40.751873,-73.977706,297,E 15 St & 3 Ave,40.734232,-73.986923,27668,Subscriber,1986,male,
1427,2018-05-31T18:48:07.917000,2018-05-31T19:11:55.119000,519,Pershing Square North,40.751873,-73.977706,3167,Amsterdam Ave & W 73 St,40.779668090073123,-73.980930447578416,17544,Subscriber,1972,male,
385,2018-05-31T18:48:03.947000,2018-05-31T18:54:29.232000,519,Pershing Square North,40.751873,-73.977706,498,Broadway & W 32 St,40.74854862,-73.98808416,29693,Subscriber,1979,male,
833,2018-05-31T18:48:00.879000,2018-05-31T19:01:54.577000,519,Pershing Square North,40.751873,-73.977706,3632,E 12 St & Avenue B,40.728048571362606,-73.978811502456665,25024,Subscriber,1985,male,
696,2018-05-31T18:47:24.478000,2018-05-31T18:59:00.818000,519,Pershing Square North,40.751873,-73.977706,445,E 10 St & Avenue A,40.72740794,-73.98142006,32967,Subscriber,1977,male,
1014,2018-05-31T18:47:06.370000,2018-05-31T19:04:00.876000,519,Pershing Square North,40.751873,-73.977706,480,W 53 St & 10 Ave,40.76669671,-73.99061728,29163,Subscriber,1985,female,
634,2018-05-31T18:46:49.507000,2018-05-31T18:57:24.072000,519,Pershing Square North,40.751873,-73.977706,480,W 53 St & 10 Ave,40.76669671,-73.99061728,30622,Subscriber,1975,male,
851,2018-05-31T18:46:21.513000,2018-05-31T19:00:33.209000,519,Pershing Square North,40.751873,-73.977706,238,Bank St & Washington St,40.7361967,-74.00859207,19432,Subscriber,1964,male,
1050,2018-05-31T18:46:05.633000,2018-05-31T19:03:36.007000,519,Pershing Square North,40.751873,-73.977706,247,Perry St & Bleecker St,40.73535398,-74.00483091,33407,Subscriber,1990,male,
711,2018-05-31T18:45:13.569000,2018-05-31T18:57:04.686000,519,Pershing Square North,40.751873,-73.977706,3641,Broadway & W 25 St,40.742868773121117,-73.98918628692627,18497,Subscriber,1995,male,
653,2018-05-31T18:44:02.809000,2018-05-31T18:54:56.517000,519,Pershing Square North,40.751873,-73.977706,394,E 9 St & Avenue C,40.72521311,-73.97768752,16227,Subscriber,1984,male,
518,2018-05-31T18:43:56.384000,2018-05-31T18:52:35.166000,519,Pershing Square North,40.751873,-73.977706,494,W 26 St & 8 Ave,40.74734825,-73.99723551,16145,Subscriber,1981,male,
847,2018-05-31T18:43:37.074000,2018-05-31T18:57:44.871000,519,Pershing Square North,40.751873,-73.977706,433,E 13 St & Avenue A,40.72955361,-73.98057249,24950,Subscriber,1969,unknown,
2211,2018-05-31T18:42:49.563000,2018-05-31T19:19:41.416000,519,Pershing Square North,40.751873,-73.977706,3074,Montrose Ave & Bushwick Ave,40.70767788,-73.94016171,30234,Subscriber,1991,male,
949,2018-05-31T18:42:37.138000,2018-05-31T18:58:27.131000,519,Pershing Square North,40.751873,-73.977706,305,E 58 St & 3 Ave,40.76095756,-73.96724467,27117,Subscriber,1983,male,
823,2018-05-31T18:41:49.737000,2018-05-31T18:55:32.866000,519,Pershing Square North,40.751873,-73.977706,480,W 53 St & 10 Ave,40.76669671,-73.99061728,31789,Subscriber,1979,male,
863,2018-05-31T18:41:13.438000,2018-05-31T18:55:36.652000,519,Pershing Square North,40.751873,-73.977706,445,E 10 St & Avenue A,40.72740794,-73.98142006,19404,Subscriber,1995,male,
469,2018-05-31T18:40:38.697000,2018-05-31T18:48:28.120000,519,Pershing Square North,40.751873,-73.977706,477,W 41 St & 8 Ave,40.75640548,-73.9900262,19090,Subscriber,1960,male,
512,2018-05-31T18:40:24.739000,2018-05-31T18:48:56.807000,519,Pershing Square North,40.751873,-73.977706,174,E 25 St & 1 Ave,40.7381765,-73.97738662,14705,Subscriber,1993,male,
302,2018-05-31T18:40:16.914000,2018-05-31T18:45:19.630000,519,Pershing Square North,40.751873,-73.977706,528,2 Ave & E 31 St,40.74290902,-73.97706058,30646,Subscriber,1992,male,
346,2018-05-31T18:40:03.284000,2018-05-31T18:45:49.906000,519,Pershing Square North,40.751873,-73.977706,228,E 48 St & 3 Ave,40.7546011026,-73.971878855,30327,Subscriber,1975,male,
523,2018-05-31T18:39:33.119000,2018-05-31T18:48:16.748000,519,Pershing Square North,40.751873,-73.977706,515,W 43 St & 10 Ave,40.76009437,-73.99461843,19018,Subscriber,1983,male,
695,2018-05-31T18:39:25.680000,2018-05-31T18:51:01.660000,519,Pershing Square North,40.751873,-73.977706,478,11 Ave & W 41 St,40.76030096,-73.99884222,33033,Subscriber,1962,male,
541,2018-05-31T18:39:06.438000,2018-05-31T18:48:07.465000,519,Pershing Square North,40.751873,-73.977706,545,E 23 St & 1 Ave,40.736502,-73.97809472,28390,Subscriber,1991,male,
