tripduration,starttime,stoptime,start_station_id,start_station_name,start_station_latitude,start_station_longitude,end_station_id,end_station_name,end_station_latitude,end_station_longitude,bikeid,usertype,birth_year,gender,customer_plan
1650,2018-05-31T21:35:15.396000,2018-05-31T22:02:46.113000,509,9 Ave & W 22 St,40.7454973,-74.00197139,3146,E 81 St & 3 Ave,40.77573034,-73.9567526,20159,Subscriber,1989,male,
244,2018-05-31T21:28:49.812000,2018-05-31T21:32:54.433000,509,9 Ave & W 22 St,40.7454973,-74.00197139,435,W 21 St & 6 Ave,40.74173969,-73.99415556,21675,Subscriber,1972,male,
734,2018-05-31T21:26:11.367000,2018-05-31T21:38:26.203000,509,9 Ave & W 22 St,40.7454973,-74.00197139,519,Pershing Square North,40.751873,-73.977706,15489,Subscriber,1971,male,
163,2018-05-31T21:22:44.491000,2018-05-31T21:25:28.374000,509,9 Ave & W 22 St,40.7454973,-74.00197139,3258,W 27 St & 10 Ave,40.750181563256831,-74.002184271812439,27992,Subscriber,1993,male,
810,2018-05-31T21:10:57.941000,2018-05-31T21:24:28.805000,509,9 Ave & W 22 St,40.7454973,-74.00197139,127,Barrow St & Hudson St,40.73172428,-74.00674436,17456,Subscriber,1962,male,
729,2018-05-31T20:57:47.370000,2018-05-31T21:09:57.230000,509,9 Ave & W 22 St,40.7454973,-74.00197139,3427,Lafayette St & Jersey St,40.724305272503322,-73.996009826660156,32107,Subscriber,1991,male,
558,2018-05-31T20:50:23.731000,2018-05-31T20:59:42.327000,509,9 Ave & W 22 St,40.7454973,-74.00197139,368,Carmine St & 6 Ave,40.73038599,-74.00214988,26073,Subscriber,1983,male,
298,2018-05-31T20:40:08.280000,2018-05-31T20:45:07.193000,509,9 Ave & W 22 St,40.7454973,-74.00197139,346,Bank St & Hudson St,40.73652889,-74.00618026,17297,Subscriber,1978,female,
63,2018-05-31T20:33:46.897000,2018-05-31T20:34:50.466000,509,9 Ave & W 22 St,40.7454973,-74.00197139,462,W 22 St & 10 Ave,40.74691959,-74.00451887,28851,Subscriber,1978,female,
308,2018-05-31T20:33:22.453000,2018-05-31T20:38:30.583000,509,9 Ave & W 22 St,40.7454973,-74.00197139,3258,W 27 St & 10 Ave,40.750181563256831,-74.002184271812439,31095,Subscriber,1969,unknown,
1092,2018-05-31T20:30:27.779000,2018-05-31T20:48:40.606000,509,9 Ave & W 22 St,40.7454973,-74.00197139,327,Vesey Pl & River Terrace,40.7153379,-74.01658354,15609,Subscriber,1988,male,
281,2018-05-31T20:28:16.551000,2018-05-31T20:32:58.461000,509,9 Ave & W 22 St,40.7454973,-74.00197139,482,W 15 St & 7 Ave,40.73935542,-73.99931783,18655,Subscriber,1974,male,
558,2018-05-31T20:23:54.420000,2018-05-31T20:33:12.910000,509,9 Ave & W 22 St,40.7454973,-74.00197139,368,Carmine St & 6 Ave,40.73038599,-74.00214988,32493,Subscriber,1973,male,
712,2018-05-31T20:21:19.077000,2018-05-31T20:33:11.849000,509,9 Ave & W 22 St,40.7454973,-74.00197139,537,Lexington Ave & E 24 St,40.74025878,-73.98409214,25083,Subscriber,1958,male,
234,2018-05-31T20:21:13.982000,2018-05-31T20:25:08.960000,509,9 Ave & W 22 St,40.7454973,-74.00197139,446,W 24 St & 7 Ave,40.74487634,-73.99529885,30874,Subscriber,1969,unknown,
141,2018-05-31T20:20:38.570000,2018-05-31T20:23:00.456000,509,9 Ave & W 22 St,40.7454973,-74.00197139,462,W 22 St & 10 Ave,40.74691959,-74.00451887,15793,Subscriber,1971,female,
970,2018-05-31T20:10:20.280000,2018-05-31T20:26:30.660000,509,9 Ave & W 22 St,40.7454973,-74.00197139,3244,University Pl & E 8 St,40.73143724085228,-73.994903415441513,29379,Subscriber,1975,male,
168,2018-05-31T20:07:14.572000,2018-05-31T20:10:03.400000,509,9 Ave & W 22 St,40.7454973,-74.00197139,3659,W 17 St & 9 Ave,40.742948916600909,-74.004136919975281,28322,Subscriber,1978,female,
1750,2018-05-31T20:01:52.078000,2018-05-31T20:31:02.609000,509,9 Ave & W 22 St,40.7454973,-74.00197139,3284,E 88 St & Park Ave,40.781410700190015,-73.95595908164978,27821,Subscriber,1991,female,
117,2018-05-31T20:00:13.409000,2018-05-31T20:02:11.098000,509,9 Ave & W 22 St,40.7454973,-74.00197139,453,W 22 St & 8 Ave,40.74475148,-73.99915362,29854,Subscriber,1984,female,
554,2018-05-31T19:47:04.714000,2018-05-31T19:56:18.964000,509,9 Ave & W 22 St,40.7454973,-74.00197139,477,W 41 St & 8 Ave,40.75640548,-73.9900262,28370,Subscriber,1964,male,
398,2018-05-31T19:46:44.448000,2018-05-31T19:53:23.123000,509,9 Ave & W 22 St,40.7454973,-74.00197139,435,W 21 St & 6 Ave,40.74173969,-73.99415556,29737,Subscriber,1969,unknown,
201,2018-05-31T19:46:33.960000,2018-05-31T19:49:55.818000,509,9 Ave & W 22 St,40.7454973,-74.00197139,212,W 16 St & The High Line,40.74334935,-74.00681753,33176,Subscriber,1994,male,
567,2018-05-31T19:32:31.248000,2018-05-31T19:41:59.166000,509,9 Ave & W 22 St,40.7454973,-74.00197139,168,W 18 St & 6 Ave,40.73971301,-73.99456405,21374,Subscriber,1964,male,
259,2018-05-31T19:31:40.874000,2018-05-31T19:35:59.969000,509,9 Ave & W 22 St,40.7454973,-74.00197139,490,8 Ave & W 33 St,40.751551,-73.993934,32134,Subscriber,1984,male,
221,2018-05-31T19:29:33.318000,2018-05-31T19:33:14.860000,509,9 Ave & W 22 St,40.7454973,-74.00197139,388,W 26 St & 10 Ave,40.749717753,-74.002950346,27823,Subscriber,1981,male,
383,2018-05-31T19:19:42.088000,2018-05-31T19:26:05.451000,509,9 Ave & W 22 St,40.7454973,-74.00197139,435,W 21 St & 6 Ave,40.74173969,-73.99415556,20827,Customer,1993,female,
591,2018-05-31T19:19:25.043000,2018-05-31T19:29:16.973000,509,9 Ave & W 22 St,40.7454973,-74.00197139,127,Barrow St & Hudson St,40.73172428,-74.00674436,28720,Subscriber,1956,male,
1240,2018-05-31T19:18:17.321000,2018-05-31T19:38:57.614000,509,9 Ave & W 22 St,40.7454973,-74.00197139,281,Grand Army Plaza & Central Park S,40.7643971,-73.97371465,26951,Customer,1993,male,
477,2018-05-31T19:15:46.946000,2018-05-31T19:23:44.547000,509,9 Ave & W 22 St,40.7454973,-74.00197139,368,Carmine St & 6 Ave,40.73038599,-74.00214988,27827,Subscriber,1991,female,
1332,2018-05-31T19:11:49.629000,2018-05-31T19:34:01.769000,509,9 Ave & W 22 St,40.7454973,-74.00197139,293,Lafayette St & E 8 St,40.730206605299543,-73.991026282310486,30580,Subscriber,1991,female,
277,2018-05-31T19:10:04.555000,2018-05-31T19:14:41.673000,509,9 Ave & W 22 St,40.7454973,-74.00197139,435,W 21 St & 6 Ave,40.74173969,-73.99415556,20120,Subscriber,1979,male,
879,2018-05-31T18:55:18.117000,2018-05-31T19:09:57.231000,509,9 Ave & W 22 St,40.7454973,-74.00197139,251,Mott St & Prince St,40.72317958,-73.99480012,33468,Subscriber,1990,male,
388,2018-05-31T18:55:13.284000,2018-05-31T19:01:41.568000,509,9 Ave & W 22 St,40.7454973,-74.00197139,3684,W 12 St & W 4 St,40.737561211811368,-74.003982692956924,32843,Subscriber,1957,female,
624,2018-05-31T18:47:07.153000,2018-05-31T18:57:31.923000,509,9 Ave & W 22 St,40.7454973,-74.00197139,3236,W 42 St & Dyer Ave,40.758984813996342,-73.993799686431885,26742,Subscriber,1960,male,
625,2018-05-31T18:46:46.817000,2018-05-31T18:57:12.106000,509,9 Ave & W 22 St,40.7454973,-74.00197139,127,Barrow St & Hudson St,40.73172428,-74.00674436,30779,Subscriber,1975,male,
700,2018-05-31T18:41:40.704000,2018-05-31T18:53:21.490000,509,9 Ave & W 22 St,40.7454973,-74.00197139,380,W 4 St & 7 Ave S,40.73401143,-74.00293877,31638,Subscriber,1984,male,
457,2018-05-31T18:38:21.951000,2018-05-31T18:45:59.551000,509,9 Ave & W 22 St,40.7454973,-74.00197139,509,9 Ave & W 22 St,40.7454973,-74.00197139,15793,Subscriber,1968,male,
771,2018-05-31T18:27:08.682000,2018-05-31T18:40:00.605000,509,9 Ave & W 22 St,40.7454973,-74.00197139,380,W 4 St & 7 Ave S,40.73401143,-74.00293877,19677,Subscriber,1985,male,
264,2018-05-31T18:10:07.307000,2018-05-31T18:14:31.455000,509,9 Ave & W 22 St,40.7454973,-74.00197139,388,W 26 St & 10 Ave,40.749717753,-74.002950346,15816,Subscriber,1970,male,
836,2018-05-31T18:08:46.822000,2018-05-31T18:22:42.833000,509,9 Ave & W 22 St,40.7454973,-74.00197139,503,E 20 St & Park Ave,40.73827428,-73.98751968,26850,Subscriber,1992,female,
381,2018-05-31T18:08:04.400000,2018-05-31T18:14:25.774000,509,9 Ave & W 22 St,40.7454973,-74.00197139,402,Broadway & E 22 St,40.7403432,-73.98955109,26556,Subscriber,1971,male,
1041,2018-05-31T18:07:35.563000,2018-05-31T18:24:57.551000,509,9 Ave & W 22 St,40.7454973,-74.00197139,426,West St & Chambers St,40.71754834,-74.01322069,31646,Subscriber,1987,male,
505,2018-05-31T18:06:58.284000,2018-05-31T18:15:24.004000,509,9 Ave & W 22 St,40.7454973,-74.00197139,297,E 15 St & 3 Ave,40.734232,-73.986923,32319,Subscriber,1981,female,
838,2018-05-31T18:00:46.011000,2018-05-31T18:14:44.056000,509,9 Ave & W 22 St,40.7454973,-74.00197139,509,9 Ave & W 22 St,40.7454973,-74.00197139,30779,Subscriber,1961,male,
882,2018-05-31T18:00:42.648000,2018-05-31T18:15:25.463000,509,9 Ave & W 22 St,40.7454973,-74.00197139,478,11 Ave & W 41 St,40.76030096,-73.99884222,25337,Subscriber,1989,male,
496,2018-05-31T17:55:43.332000,2018-05-31T18:03:59.926000,509,9 Ave & W 22 St,40.7454973,-74.00197139,497,E 17 St & Broadway,40.73704984,-73.99009296,17560,Subscriber,1982,female,
195,2018-05-31T17:52:51.644000,2018-05-31T17:56:06.730000,509,9 Ave & W 22 St,40.7454973,-74.00197139,212,W 16 St & The High Line,40.74334935,-74.00681753,16859,Subscriber,1960,male,
302,2018-05-31T17:46:04.701000,2018-05-31T17:51:07.374000,509,9 Ave & W 22 St,40.7454973,-74.00197139,482,W 15 St & 7 Ave,40.73935542,-73.99931783,32064,Subscriber,1984,male,
2467,2018-05-31T17:44:16.259000,2018-05-31T18:25:23.590000,509,9 Ave & W 22 St,40.7454973,-74.00197139,3145,E 84 St & Park Ave,40.77862688,-73.95772073,31338,Subscriber,1959,female,
644,2018-05-31T17:39:16.188000,2018-05-31T17:50:01.124000,509,9 Ave & W 22 St,40.7454973,-74.00197139,448,W 37 St & 10 Ave,40.75660359,-73.9979009,30823,Subscriber,1957,male,
749,2018-05-31T17:38:33.631000,2018-05-31T17:51:03.295000,509,9 Ave & W 22 St,40.7454973,-74.00197139,476,E 31 St & 3 Ave,40.74394314,-73.97966069,31583,Subscriber,1983,female,
550,2018-05-31T17:37:40.349000,2018-05-31T17:46:50.459000,509,9 Ave & W 22 St,40.7454973,-74.00197139,3635,W 36 St & 9 Ave,40.754623240291053,-73.99516761302948,14942,Subscriber,1990,male,
915,2018-05-31T17:36:06.239000,2018-05-31T17:51:21.547000,509,9 Ave & W 22 St,40.7454973,-74.00197139,301,E 2 St & Avenue B,40.72217444,-73.98368779,16311,Subscriber,1993,female,
304,2018-05-31T17:33:06.675000,2018-05-31T17:38:11.179000,509,9 Ave & W 22 St,40.7454973,-74.00197139,442,W 27 St & 7 Ave,40.746647,-73.993915,26127,Subscriber,1970,male,
437,2018-05-31T17:29:49.906000,2018-05-31T17:37:07.860000,509,9 Ave & W 22 St,40.7454973,-74.00197139,383,Greenwich Ave & Charles St,40.735238,-74.000271,18277,Subscriber,1949,male,
1596,2018-05-31T17:25:47.841000,2018-05-31T17:52:24.073000,509,9 Ave & W 22 St,40.7454973,-74.00197139,312,Allen St & Stanton St,40.722055,-73.989111,14849,Customer,1988,male,
982,2018-05-31T17:24:56.883000,2018-05-31T17:41:18.911000,509,9 Ave & W 22 St,40.7454973,-74.00197139,477,W 41 St & 8 Ave,40.75640548,-73.9900262,30610,Subscriber,1977,male,
281,2018-05-31T17:22:33.852000,2018-05-31T17:27:15.129000,509,9 Ave & W 22 St,40.7454973,-74.00197139,247,Perry St & Bleecker St,40.73535398,-74.00483091,16442,Subscriber,1985,male,
288,2018-05-31T17:22:22.232000,2018-05-31T17:27:10.435000,509,9 Ave & W 22 St,40.7454973,-74.00197139,482,W 15 St & 7 Ave,40.73935542,-73.99931783,31374,Subscriber,1978,male,
296,2018-05-31T17:17:20.335000,2018-05-31T17:22:16.546000,509,9 Ave & W 22 St,40.7454973,-74.00197139,168,W 18 St & 6 Ave,40.73971301,-73.99456405,33112,Subscriber,1995,male,
703,2018-05-31T17:10:27.877000,2018-05-31T17:22:11.555000,509,9 Ave & W 22 St,40.7454973,-74.00197139,496,E 16 St & 5 Ave,40.73726186,-73.99238967,27986,Subscriber,1966,male,
1089,2018-05-31T17:06:53.988000,2018-05-31T17:25:03.679000,509,9 Ave & W 22 St,40.7454973,-74.00197139,293,Lafayette St & E 8 St,40.730206605299543,-73.991026282310486,28456,Subscriber,1973,female,
1125,2018-05-31T16:55:31.641000,2018-05-31T17:14:17.322000,509,9 Ave & W 22 St,40.7454973,-74.00197139,3002,South End Ave & Liberty St,40.711512,-74.015756,31468,Subscriber,1973,male,
617,2018-05-31T16:50:55.170000,2018-05-31T17:01:12.405000,509,9 Ave & W 22 St,40.7454973,-74.00197139,514,12 Ave & W 40 St,40.76087502,-74.00277668,26629,Subscriber,1985,male,
1721,2018-05-31T16:47:00.558000,2018-05-31T17:15:41.992000,509,9 Ave & W 22 St,40.7454973,-74.00197139,368,Carmine St & 6 Ave,40.73038599,-74.00214988,25382,Customer,1969,unknown,
1747,2018-05-31T16:46:21.590000,2018-05-31T17:15:28.988000,509,9 Ave & W 22 St,40.7454973,-74.00197139,368,Carmine St & 6 Ave,40.73038599,-74.00214988,27262,Customer,1969,unknown,
1792,2018-05-31T16:45:31.974000,2018-05-31T17:15:24.371000,509,9 Ave & W 22 St,40.7454973,-74.00197139,368,Carmine St & 6 Ave,40.73038599,-74.00214988,26092,Customer,1969,unknown,
184,2018-05-31T16:39:48.369000,2018-05-31T16:42:52.498000,509,9 Ave & W 22 St,40.7454973,-74.00197139,459,W 20 St & 11 Ave,40.746745,-74.007756,32513,Subscriber,1957,male,
853,2018-05-31T16:34:04.295000,2018-05-31T16:48:17.559000,509,9 Ave & W 22 St,40.7454973,-74.00197139,482,W 15 St & 7 Ave,40.73935542,-73.99931783,29910,Subscriber,1965,male,
883,2018-05-31T16:33:38.749000,2018-05-31T16:48:22.577000,509,9 Ave & W 22 St,40.7454973,-74.00197139,151,Cleveland Pl & Spring St,40.722103786686034,-73.997249007225037,29849,Subscriber,1965,male,
369,2018-05-31T16:29:39.544000,2018-05-31T16:35:49.215000,509,9 Ave & W 22 St,40.7454973,-74.00197139,3684,W 12 St & W 4 St,40.737561211811368,-74.003982692956924,33328,Subscriber,1978,male,
225,2018-05-31T16:27:38.472000,2018-05-31T16:31:23.622000,509,9 Ave & W 22 St,40.7454973,-74.00197139,435,W 21 St & 6 Ave,40.74173969,-73.99415556,28076,Subscriber,1988,male,
1462,2018-05-31T16:24:02.406000,2018-05-31T16:48:24.827000,509,9 Ave & W 22 St,40.7454973,-74.00197139,509,9 Ave & W 22 St,40.7454973,-74.00197139,28456,Subscriber,1978,male,
427,2018-05-31T16:23:02.882000,2018-05-31T16:30:10.307000,509,9 Ave & W 22 St,40.7454973,-74.00197139,345,W 13 St & 6 Ave,40.73649403,-73.99704374,33186,Subscriber,1985,male,
193,2018-05-31T16:13:47.206000,2018-05-31T16:17:00.373000,509,9 Ave & W 22 St,40.7454973,-74.00197139,212,W 16 St & The High Line,40.74334935,-74.00681753,33352,Subscriber,1980,male,
73,2018-05-31T16:11:46.317000,2018-05-31T16:12:59.318000,509,9 Ave & W 22 St,40.7454973,-74.00197139,453,W 22 St & 8 Ave,40.74475148,-73.99915362,32232,Subscriber,1967,male,
1047,2018-05-31T16:05:38.898000,2018-05-31T16:23:06.878000,509,9 Ave & W 22 St,40.7454973,-74.00197139,312,Allen St & Stanton St,40.722055,-73.989111,29855,Subscriber,1987,female,
565,2018-05-31T16:02:56.762000,2018-05-31T16:12:21.771000,509,9 Ave & W 22 St,40.7454973,-74.00197139,280,E 10 St & 5 Ave,40.73331967,-73.99510132,20535,Subscriber,1962,male,
405,2018-05-31T15:49:07.384000,2018-05-31T15:55:52.883000,509,9 Ave & W 22 St,40.7454973,-74.00197139,490,8 Ave & W 33 St,40.751551,-73.993934,27712,Subscriber,1958,male,
1240,2018-05-31T15:40:12.989000,2018-05-31T16:00:53.713000,509,9 Ave & W 22 St,40.7454973,-74.00197139,3173,Riverside Blvd & W 67 St,40.777507027547976,-73.988885879516587,32575,Subscriber,1992,female,
337,2018-05-31T15:36:25.343000,2018-05-31T15:42:02.703000,509,9 Ave & W 22 St,40.7454973,-74.00197139,168,W 18 St & 6 Ave,40.73971301,-73.99456405,33370,Subscriber,1989,male,
454,2018-05-31T15:13:14.291000,2018-05-31T15:20:49.133000,509,9 Ave & W 22 St,40.7454973,-74.00197139,383,Greenwich Ave & Charles St,40.735238,-74.000271,19912,Subscriber,1978,male,
396,2018-05-31T14:55:17.615000,2018-05-31T15:01:53.685000,509,9 Ave & W 22 St,40.7454973,-74.00197139,497,E 17 St & Broadway,40.73704984,-73.99009296,27570,Subscriber,1969,male,
237,2018-05-31T14:45:23.321000,2018-05-31T14:49:20.322000,509,9 Ave & W 22 St,40.7454973,-74.00197139,446,W 24 St & 7 Ave,40.74487634,-73.99529885,26629,Subscriber,1978,male,
388,2018-05-31T14:34:29.809000,2018-05-31T14:40:58.382000,509,9 Ave & W 22 St,40.7454973,-74.00197139,383,Greenwich Ave & Charles St,40.735238,-74.000271,27372,Subscriber,1992,male,
690,2018-05-31T14:02:08.699000,2018-05-31T14:13:38.971000,509,9 Ave & W 22 St,40.7454973,-74.00197139,507,E 25 St & 2 Ave,40.73912601,-73.97973776,32949,Subscriber,1997,male,
195,2018-05-31T13:59:11.798000,2018-05-31T14:02:27.701000,509,9 Ave & W 22 St,40.7454973,-74.00197139,435,W 21 St & 6 Ave,40.74173969,-73.99415556,29763,Subscriber,1995,male,
175,2018-05-31T13:53:29.397000,2018-05-31T13:56:25.320000,509,9 Ave & W 22 St,40.7454973,-74.00197139,459,W 20 St & 11 Ave,40.746745,-74.007756,29192,Subscriber,1990,female,
651,2018-05-31T13:51:12.802000,2018-05-31T14:02:04.408000,509,9 Ave & W 22 St,40.7454973,-74.00197139,509,9 Ave & W 22 St,40.7454973,-74.00197139,27372,Subscriber,1935,female,
484,2018-05-31T13:47:08.915000,2018-05-31T13:55:13.133000,509,9 Ave & W 22 St,40.7454973,-74.00197139,358,Christopher St & Greenwich St,40.73291553,-74.00711384,20306,Subscriber,1978,female,
477,2018-05-31T13:46:29.261000,2018-05-31T13:54:26.664000,509,9 Ave & W 22 St,40.7454973,-74.00197139,490,8 Ave & W 33 St,40.751551,-73.993934,32618,Subscriber,1957,female,
701,2018-05-31T13:37:32.764000,2018-05-31T13:49:14.091000,509,9 Ave & W 22 St,40.7454973,-74.00197139,3463,E 16 St & Irving Pl,40.735367055605394,-73.987973928451538,27185,Subscriber,1963,female,
137,2018-05-31T12:41:02.292000,2018-05-31T12:43:19.422000,509,9 Ave & W 22 St,40.7454973,-74.00197139,3658,W 18 St & 9 Ave,40.7435337324616,-74.003675580024719,19738,Customer,1969,unknown,
132,2018-05-31T12:41:02.132000,2018-05-31T12:43:14.257000,509,9 Ave & W 22 St,40.7454973,-74.00197139,3658,W 18 St & 9 Ave,40.7435337324616,-74.003675580024719,28890,Customer,1969,unknown,
118,2018-05-31T12:28:58.005000,2018-05-31T12:30:56.085000,509,9 Ave & W 22 St,40.7454973,-74.00197139,462,W 22 St & 10 Ave,40.74691959,-74.00451887,33150,Subscriber,1969,male,
781,2018-05-31T12:15:00.988000,2018-05-31T12:28:02.987000,509,9 Ave & W 22 St,40.7454973,-74.00197139,461,E 20 St & 2 Ave,40.73587678,-73.98205027,32944,Subscriber,1986,male,
881,2018-05-31T12:10:55.593000,2018-05-31T12:25:37.325000,509,9 Ave & W 22 St,40.7454973,-74.00197139,328,Watts St & Greenwich St,40.72405549,-74.00965965,19059,Customer,1993,male,
177,2018-05-31T12:02:52.264000,2018-05-31T12:05:49.557000,509,9 Ave & W 22 St,40.7454973,-74.00197139,446,W 24 St & 7 Ave,40.74487634,-73.99529885,33189,Subscriber,1983,male,
494,2018-05-31T11:19:42.049000,2018-05-31T11:27:56.141000,509,9 Ave & W 22 St,40.7454973,-74.00197139,435,W 21 St & 6 Ave,40.74173969,-73.99415556,28125,Subscriber,1960,female,
474,2018-05-31T11:14:30.448000,2018-05-31T11:22:24.487000,509,9 Ave & W 22 St,40.7454973,-74.00197139,238,Bank St & Washington St,40.7361967,-74.00859207,32354,Subscriber,1990,male,
1134,2018-05-31T10:53:32.765000,2018-05-31T11:12:26.795000,509,9 Ave & W 22 St,40.7454973,-74.00197139,3427,Lafayette St & Jersey St,40.724305272503322,-73.996009826660156,31079,Subscriber,1981,male,
78,2018-05-31T10:20:15.244000,2018-05-31T10:21:34.039000,509,9 Ave & W 22 St,40.7454973,-74.00197139,453,W 22 St & 8 Ave,40.74475148,-73.99915362,33189,Subscriber,1979,male,
448,2018-05-31T10:16:16.014000,2018-05-31T10:23:44.559000,509,9 Ave & W 22 St,40.7454973,-74.00197139,402,Broadway & E 22 St,40.7403432,-73.98955109,28317,Subscriber,1966,male,
1400,2018-05-31T10:12:28.562000,2018-05-31T10:35:49.021000,509,9 Ave & W 22 St,40.7454973,-74.00197139,267,Broadway & W 36 St,40.75097711,-73.98765428,20869,Customer,1988,male,
598,2018-05-31T10:11:30.153000,2018-05-31T10:21:28.216000,509,9 Ave & W 22 St,40.7454973,-74.00197139,474,5 Ave & E 29 St,40.7451677,-73.98683077,19740,Subscriber,1983,female,
544,2018-05-31T10:10:21.458000,2018-05-31T10:19:25.767000,509,9 Ave & W 22 St,40.7454973,-74.00197139,461,E 20 St & 2 Ave,40.73587678,-73.98205027,33351,Subscriber,1980,male,
1492,2018-05-31T10:06:24.888000,2018-05-31T10:31:17.221000,509,9 Ave & W 22 St,40.7454973,-74.00197139,304,Broadway & Battery Pl,40.70463334,-74.01361706,17970,Customer,1969,unknown,
96,2018-05-31T10:02:29.235000,2018-05-31T10:04:05.694000,509,9 Ave & W 22 St,40.7454973,-74.00197139,3659,W 17 St & 9 Ave,40.742948916600909,-74.004136919975281,31251,Subscriber,1983,male,
714,2018-05-31T10:02:27.641000,2018-05-31T10:14:22.181000,509,9 Ave & W 22 St,40.7454973,-74.00197139,519,Pershing Square North,40.751873,-73.977706,26922,Subscriber,1969,male,
284,2018-05-31T09:54:11.163000,2018-05-31T09:58:56.104000,509,9 Ave & W 22 St,40.7454973,-74.00197139,3658,W 18 St & 9 Ave,40.7435337324616,-74.003675580024719,32113,Subscriber,1987,male,
645,2018-05-31T09:50:35.645000,2018-05-31T10:01:21.436000,509,9 Ave & W 22 St,40.7454973,-74.00197139,474,5 Ave & E 29 St,40.7451677,-73.98683077,32771,Subscriber,1959,male,
537,2018-05-31T09:50:07.673000,2018-05-31T09:59:05.188000,509,9 Ave & W 22 St,40.7454973,-74.00197139,253,W 13 St & 5 Ave,40.73543934,-73.99453948,26947,Subscriber,1968,male,
647,2018-05-31T09:41:38.266000,2018-05-31T09:52:25.987000,509,9 Ave & W 22 St,40.7454973,-74.00197139,285,Broadway & E 14 St,40.73454567,-73.99074142,33069,Subscriber,1962,male,
605,2018-05-31T09:07:19.397000,2018-05-31T09:17:24.700000,509,9 Ave & W 22 St,40.7454973,-74.00197139,505,6 Ave & W 33 St,40.74901271,-73.98848395,31316,Subscriber,1977,female,
