tripduration,starttime,stoptime,start_station_id,start_station_name,start_station_latitude,start_station_longitude,end_station_id,end_station_name,end_station_latitude,end_station_longitude,bikeid,usertype,birth_year,gender,customer_plan
921,2018-05-31T13:24:17.027000,2018-05-31T13:39:38.144000,529,W 42 St & 8 Ave,40.7575699,-73.99098507,3457,E 58 St & Madison Ave,40.763025942805193,-73.972095251083374,21703,Subscriber,1991,male,
926,2018-05-31T12:51:57.646000,2018-05-31T13:07:23.838000,529,W 42 St & 8 Ave,40.7575699,-73.99098507,505,6 Ave & W 33 St,40.74901271,-73.98848395,29021,Subscriber,1985,male,
1607,2018-05-31T12:23:14.335000,2018-05-31T12:50:02.191000,529,W 42 St & 8 Ave,40.7575699,-73.99098507,3002,South End Ave & Liberty St,40.711512,-74.015756,25073,Subscriber,1968,male,
9634,2018-05-31T12:12:53.886000,2018-05-31T14:53:28.292000,529,W 42 St & 8 Ave,40.7575699,-73.99098507,469,Broadway & W 53 St,40.76344058,-73.98268129,32142,Customer,1969,unknown,
2793,2018-05-31T10:16:15.776000,2018-05-31T11:02:48.941000,529,W 42 St & 8 Ave,40.7575699,-73.99098507,496,E 16 St & 5 Ave,40.73726186,-73.99238967,26353,Subscriber,1962,male,
418,2018-05-31T09:58:37.504000,2018-05-31T10:05:36.405000,529,W 42 St & 8 Ave,40.7575699,-73.99098507,513,W 56 St & 10 Ave,40.768254,-73.988639,32957,Subscriber,1959,male,
627,2018-05-31T09:38:58.745000,2018-05-31T09:49:26.711000,529,W 42 St & 8 Ave,40.7575699,-73.99098507,446,W 24 St & 7 Ave,40.74487634,-73.99529885,17194,Subscriber,1964,male,
970,2018-05-31T09:35:31.409000,2018-05-31T09:51:42.341000,529,W 42 St & 8 Ave,40.7575699,-73.99098507,228,E 48 St & 3 Ave,40.7546011026,-73.971878855,14600,Subscriber,1993,male,
1880,2018-05-31T09:35:17.544000,2018-05-31T10:06:38.488000,529,W 42 St & 8 Ave,40.7575699,-73.99098507,327,Vesey Pl & River Terrace,40.7153379,-74.01658354,30233,Subscriber,1954,male,
1997,2018-05-31T09:33:30.131000,2018-05-31T10:06:47.577000,529,W 42 St & 8 Ave,40.7575699,-73.99098507,3680,E 43 St & 5 Ave,40.754120810779256,-73.980251848697662,31081,Subscriber,1973,male,
800,2018-05-31T09:26:35.671000,2018-05-31T09:39:55.807000,529,W 42 St & 8 Ave,40.7575699,-73.99098507,3659,W 17 St & 9 Ave,40.742948916600909,-74.004136919975281,25004,Subscriber,1987,male,
1648,2018-05-31T09:10:10.129000,2018-05-31T09:37:39.108000,529,W 42 St & 8 Ave,40.7575699,-73.99098507,2010,Grand St & Greene St,40.72165481,-74.00234737,27791,Subscriber,1992,male,
1040,2018-05-31T09:05:42.359000,2018-05-31T09:23:02.641000,529,W 42 St & 8 Ave,40.7575699,-73.99098507,3131,E 68 St & 3 Ave,40.76712840349542,-73.962246179580688,25242,Subscriber,1965,male,
395,2018-05-31T09:04:36.557000,2018-05-31T09:11:12.441000,529,W 42 St & 8 Ave,40.7575699,-73.99098507,469,Broadway & W 53 St,40.76344058,-73.98268129,29923,Subscriber,1974,male,
680,2018-05-31T08:58:28.244000,2018-05-31T09:09:48.413000,529,W 42 St & 8 Ave,40.7575699,-73.99098507,228,E 48 St & 3 Ave,40.7546011026,-73.971878855,32863,Subscriber,1966,male,
517,2018-05-31T08:49:34.003000,2018-05-31T08:58:11.158000,529,W 42 St & 8 Ave,40.7575699,-73.99098507,3235,E 41 St & Madison Ave,40.752165280621966,-73.979921936988816,30803,Subscriber,1953,male,
418,2018-05-31T08:48:22.067000,2018-05-31T08:55:20.677000,529,W 42 St & 8 Ave,40.7575699,-73.99098507,500,Broadway & W 51 St,40.76228826,-73.98336183,29860,Subscriber,1988,male,
651,2018-05-31T08:42:03.545000,2018-05-31T08:52:55.378000,529,W 42 St & 8 Ave,40.7575699,-73.99098507,456,E 53 St & Madison Ave,40.7597108,-73.97402311,28212,Subscriber,1985,male,
681,2018-05-31T08:40:14.771000,2018-05-31T08:51:36.635000,529,W 42 St & 8 Ave,40.7575699,-73.99098507,546,E 30 St & Park Ave S,40.74444921,-73.98303529,28299,Subscriber,1989,male,
921,2018-05-31T08:34:25.769000,2018-05-31T08:49:47.365000,529,W 42 St & 8 Ave,40.7575699,-73.99098507,347,Greenwich St & W Houston St,40.728846,-74.008591,27563,Subscriber,1978,male,
725,2018-05-31T08:31:14.522000,2018-05-31T08:43:20.035000,529,W 42 St & 8 Ave,40.7575699,-73.99098507,164,E 47 St & 2 Ave,40.75323098,-73.97032517,24821,Subscriber,1974,male,
345,2018-05-31T08:29:59.673000,2018-05-31T08:35:45.263000,529,W 42 St & 8 Ave,40.7575699,-73.99098507,519,Pershing Square North,40.751873,-73.977706,28341,Subscriber,1986,male,
587,2018-05-31T08:28:29.735000,2018-05-31T08:38:17.033000,529,W 42 St & 8 Ave,40.7575699,-73.99098507,456,E 53 St & Madison Ave,40.7597108,-73.97402311,29129,Subscriber,1972,male,
470,2018-05-31T08:18:11.616000,2018-05-31T08:26:01.626000,529,W 42 St & 8 Ave,40.7575699,-73.99098507,173,Broadway & W 49 St,40.76068327096592,-73.9845272898674,30661,Subscriber,1976,male,
603,2018-05-31T08:16:29.081000,2018-05-31T08:26:32.763000,529,W 42 St & 8 Ave,40.7575699,-73.99098507,3163,Central Park West & W 68 St,40.7734066,-73.97782542,25485,Subscriber,1995,male,
1711,2018-05-31T08:14:28.318000,2018-05-31T08:43:00.023000,529,W 42 St & 8 Ave,40.7575699,-73.99098507,281,Grand Army Plaza & Central Park S,40.7643971,-73.97371465,20719,Subscriber,1969,unknown,
391,2018-05-31T08:08:35.631000,2018-05-31T08:15:07.414000,529,W 42 St & 8 Ave,40.7575699,-73.99098507,468,Broadway & W 56 St,40.7652654,-73.98192338,26981,Subscriber,1975,male,
948,2018-05-31T08:04:26.473000,2018-05-31T08:20:14.771000,529,W 42 St & 8 Ave,40.7575699,-73.99098507,519,Pershing Square North,40.751873,-73.977706,21180,Subscriber,1995,male,
611,2018-05-31T07:27:10.173000,2018-05-31T07:37:21.649000,529,W 42 St & 8 Ave,40.7575699,-73.99098507,522,E 51 St & Lexington Ave,40.75714758,-73.97207836,16905,Subscriber,1964,male,
341,2018-05-31T06:31:21.939000,2018-05-31T06:37:03.536000,529,W 42 St & 8 Ave,40.7575699,-73.99098507,469,Broadway & W 53 St,40.76344058,-73.98268129,19333,Subscriber,1964,male,
337,2018-05-31T06:23:53.646000,2018-05-31T06:29:31.327000,529,W 42 St & 8 Ave,40.7575699,-73.99098507,500,Broadway & W 51 St,40.76228826,-73.98336183,18213,Subscriber,1963,male,
519,2018-05-31T06:05:00.424000,2018-05-31T06:13:39.704000,529,W 42 St & 8 Ave,40.7575699,-73.99098507,3233,E 48 St & 5 Ave,40.757245679117261,-73.978059142827988,17978,Subscriber,1962,male,
2052,2018-05-31T05:58:45.434000,2018-05-31T06:32:57.557000,529,W 42 St & 8 Ave,40.7575699,-73.99098507,3491,E 118 St & 1 Ave,40.79747,-73.93504,32750,Subscriber,1961,female,
249,2018-05-31T05:18:04.020000,2018-05-31T05:22:14.019000,529,W 42 St & 8 Ave,40.7575699,-73.99098507,3466,W 45 St & 6 Ave (OLD),40.756687206031792,-73.982577323913574,17729,Subscriber,1964,male,
733,2018-05-31T05:17:41.191000,2018-05-31T05:29:54.573000,529,W 42 St & 8 Ave,40.7575699,-73.99098507,536,1 Ave & E 30 St,40.74144387,-73.97536082,28870,Subscriber,1975,female,
607,2018-05-31T05:04:35.706000,2018-05-31T05:14:43.682000,529,W 42 St & 8 Ave,40.7575699,-73.99098507,530,11 Ave & W 59 St,40.771522,-73.990541,18466,Subscriber,1985,male,
573,2018-05-31T05:04:02.317000,2018-05-31T05:13:35.887000,529,W 42 St & 8 Ave,40.7575699,-73.99098507,525,W 34 St & 11 Ave,40.75594159,-74.0021163,32451,Subscriber,1974,male,
371,2018-05-31T04:33:27.980000,2018-05-31T04:39:39.463000,529,W 42 St & 8 Ave,40.7575699,-73.99098507,3680,E 43 St & 5 Ave,40.754120810779256,-73.980251848697662,32668,Subscriber,1990,male,
374,2018-05-31T04:33:27.285000,2018-05-31T04:39:42.234000,529,W 42 St & 8 Ave,40.7575699,-73.99098507,3680,E 43 St & 5 Ave,40.754120810779256,-73.980251848697662,16231,Subscriber,1977,male,
183,2018-05-31T04:20:43.748000,2018-05-31T04:23:47.211000,529,W 42 St & 8 Ave,40.7575699,-73.99098507,478,11 Ave & W 41 St,40.76030096,-73.99884222,17517,Subscriber,1987,female,
164,2018-05-31T00:40:22.195000,2018-05-31T00:43:07.109000,529,W 42 St & 8 Ave,40.7575699,-73.99098507,515,W 43 St & 10 Ave,40.76009437,-73.99461843,25817,Subscriber,1968,male,
860,2018-05-31T00:10:45.035000,2018-05-31T00:25:05.110000,529,W 42 St & 8 Ave,40.7575699,-73.99098507,3431,E 35 St & 3 Ave,40.746524,-73.977885,31670,Subscriber,1994,female,
2956,2018-05-30T23:50:12.233000,2018-05-31T00:39:28.680000,529,W 42 St & 8 Ave,40.7575699,-73.99098507,534,Water - Whitehall Plaza,40.70255065,-74.0127234,19085,Customer,1969,unknown,
2952,2018-05-30T23:49:53.926000,2018-05-31T00:39:06.408000,529,W 42 St & 8 Ave,40.7575699,-73.99098507,534,Water - Whitehall Plaza,40.70255065,-74.0127234,33277,Customer,1969,unknown,
2960,2018-05-30T23:49:50.138000,2018-05-31T00:39:11.122000,529,W 42 St & 8 Ave,40.7575699,-73.99098507,534,Water - Whitehall Plaza,40.70255065,-74.0127234,19048,Customer,1969,unknown,
2629,2018-05-30T23:41:52.202000,2018-05-31T00:25:41.394000,529,W 42 St & 8 Ave,40.7575699,-73.99098507,3414,Bergen St & Flatbush Ave,40.680944723477296,-73.975673317909227,31205,Subscriber,1984,male,
340,2018-05-30T23:06:05.350000,2018-05-30T23:11:45.813000,529,W 42 St & 8 Ave,40.7575699,-73.99098507,447,8 Ave & W 52 St,40.76370739,-73.9851615,24927,Subscriber,1991,male,
343,2018-05-30T23:06:04.225000,2018-05-30T23:11:47.627000,529,W 42 St & 8 Ave,40.7575699,-73.99098507,447,8 Ave & W 52 St,40.76370739,-73.9851615,25516,Subscriber,1990,female,
205,2018-05-30T22:58:44.437000,2018-05-30T23:02:09.919000,529,W 42 St & 8 Ave,40.7575699,-73.99098507,450,W 49 St & 8 Ave,40.76227205,-73.98788205,32036,Subscriber,1987,male,
766,2018-05-30T22:28:31.587000,2018-05-30T22:41:17.767000,529,W 42 St & 8 Ave,40.7575699,-73.99098507,405,Washington St & Gansevoort St,40.739323,-74.008119,20967,Subscriber,1991,male,
352,2018-05-30T22:24:21.035000,2018-05-30T22:30:13.226000,529,W 42 St & 8 Ave,40.7575699,-73.99098507,495,W 47 St & 10 Ave,40.76269882,-73.99301222,29009,Subscriber,1980,female,
376,2018-05-30T22:21:06.169000,2018-05-30T22:27:22.965000,529,W 42 St & 8 Ave,40.7575699,-73.99098507,505,6 Ave & W 33 St,40.74901271,-73.98848395,27681,Subscriber,1970,male,
516,2018-05-30T21:59:43.858000,2018-05-30T22:08:20.456000,529,W 42 St & 8 Ave,40.7575699,-73.99098507,442,W 27 St & 7 Ave,40.746647,-73.993915,28280,Subscriber,1985,male,
1471,2018-05-30T21:57:40.473000,2018-05-30T22:22:12.115000,529,W 42 St & 8 Ave,40.7575699,-73.99098507,3553,Frederick Douglass Blvd & W 112 St,40.801694,-73.957145,29316,Subscriber,1970,female,
602,2018-05-30T21:54:10.642000,2018-05-30T22:04:12.758000,529,W 42 St & 8 Ave,40.7575699,-73.99098507,528,2 Ave & E 31 St,40.74290902,-73.97706058,32305,Subscriber,1990,female,
109,2018-05-30T21:51:49.713000,2018-05-30T21:53:39.555000,529,W 42 St & 8 Ave,40.7575699,-73.99098507,479,9 Ave & W 45 St,40.76019252,-73.9912551,17716,Subscriber,1988,male,
749,2018-05-30T21:23:26.136000,2018-05-30T21:35:55.610000,529,W 42 St & 8 Ave,40.7575699,-73.99098507,305,E 58 St & 3 Ave,40.76095756,-73.96724467,17392,Subscriber,1984,male,
529,2018-05-30T21:23:23.163000,2018-05-30T21:32:12.718000,529,W 42 St & 8 Ave,40.7575699,-73.99098507,494,W 26 St & 8 Ave,40.74734825,-73.99723551,19169,Subscriber,1991,female,
523,2018-05-30T21:06:59.269000,2018-05-30T21:15:42.741000,529,W 42 St & 8 Ave,40.7575699,-73.99098507,3431,E 35 St & 3 Ave,40.746524,-73.977885,16897,Subscriber,1961,male,
648,2018-05-30T21:06:08.246000,2018-05-30T21:16:56.736000,529,W 42 St & 8 Ave,40.7575699,-73.99098507,499,Broadway & W 60 St,40.76915505,-73.98191841,25124,Subscriber,1973,male,
