tripduration,starttime,stoptime,start_station_id,start_station_name,start_station_latitude,start_station_longitude,end_station_id,end_station_name,end_station_latitude,end_station_longitude,bikeid,usertype,birth_year,gender,customer_plan
413,2018-05-31T18:46:36.052000,2018-05-31T18:53:29.364000,487,E 20 St & FDR Drive,40.73314259,-73.97573881,501,FDR Drive & E 35 St,40.744219,-73.97121214,30945,Subscriber,1990,male,
173,2018-05-31T18:38:04.805000,2018-05-31T18:40:58.732000,487,E 20 St & FDR Drive,40.73314259,-73.97573881,2003,1 Ave & E 18 St,40.733812191966315,-73.980544209480286,32897,Subscriber,1981,male,
229,2018-05-31T18:36:49.137000,2018-05-31T18:40:38.432000,487,E 20 St & FDR Drive,40.73314259,-73.97573881,2003,1 Ave & E 18 St,40.733812191966315,-73.980544209480286,15535,Subscriber,1976,male,
684,2018-05-31T18:27:22.628000,2018-05-31T18:38:47.118000,487,E 20 St & FDR Drive,40.73314259,-73.97573881,502,Henry St & Grand St,40.714215,-73.981346,28107,Subscriber,1974,male,
411,2018-05-31T18:24:30.374000,2018-05-31T18:31:22.006000,487,E 20 St & FDR Drive,40.73314259,-73.97573881,476,E 31 St & 3 Ave,40.74394314,-73.97966069,27094,Subscriber,1990,male,
680,2018-05-31T18:17:55.063000,2018-05-31T18:29:15.483000,487,E 20 St & FDR Drive,40.73314259,-73.97573881,435,W 21 St & 6 Ave,40.74173969,-73.99415556,19381,Subscriber,1972,female,
785,2018-05-31T18:14:24.691000,2018-05-31T18:27:30.167000,487,E 20 St & FDR Drive,40.73314259,-73.97573881,297,E 15 St & 3 Ave,40.734232,-73.986923,30578,Subscriber,1991,male,
893,2018-05-31T18:01:50.190000,2018-05-31T18:16:43.802000,487,E 20 St & FDR Drive,40.73314259,-73.97573881,522,E 51 St & Lexington Ave,40.75714758,-73.97207836,32917,Subscriber,1987,male,
140,2018-05-31T17:56:45.464000,2018-05-31T17:59:06.157000,487,E 20 St & FDR Drive,40.73314259,-73.97573881,545,E 23 St & 1 Ave,40.736502,-73.97809472,32251,Subscriber,1993,male,
153,2018-05-31T17:54:10.926000,2018-05-31T17:56:44.276000,487,E 20 St & FDR Drive,40.73314259,-73.97573881,174,E 25 St & 1 Ave,40.7381765,-73.97738662,32305,Subscriber,1980,male,
558,2018-05-31T17:52:52.047000,2018-05-31T18:02:10.349000,487,E 20 St & FDR Drive,40.73314259,-73.97573881,527,E 33 St & 2 Ave,40.744023,-73.976056,19873,Subscriber,1989,male,
529,2018-05-31T17:52:09.735000,2018-05-31T18:00:59.219000,487,E 20 St & FDR Drive,40.73314259,-73.97573881,527,E 33 St & 2 Ave,40.744023,-73.976056,15067,Subscriber,1987,male,
341,2018-05-31T17:52:09.597000,2018-05-31T17:57:50.715000,487,E 20 St & FDR Drive,40.73314259,-73.97573881,402,Broadway & E 22 St,40.7403432,-73.98955109,27051,Subscriber,1993,male,
717,2018-05-31T17:50:11.241000,2018-05-31T18:02:08.757000,487,E 20 St & FDR Drive,40.73314259,-73.97573881,459,W 20 St & 11 Ave,40.746745,-74.007756,27872,Subscriber,1990,male,
636,2018-05-31T17:43:27.017000,2018-05-31T17:54:03.669000,487,E 20 St & FDR Drive,40.73314259,-73.97573881,3431,E 35 St & 3 Ave,40.746524,-73.977885,30998,Subscriber,1955,male,
1350,2018-05-31T17:33:41.878000,2018-05-31T17:56:12.139000,487,E 20 St & FDR Drive,40.73314259,-73.97573881,2009,Catherine St & Monroe St,40.71117444,-73.99682619,33199,Subscriber,1989,female,
693,2018-05-31T17:33:41.706000,2018-05-31T17:45:15.408000,487,E 20 St & FDR Drive,40.73314259,-73.97573881,454,E 51 St & 1 Ave,40.75455731,-73.96592976,28990,Subscriber,1984,male,
647,2018-05-31T17:29:21.412000,2018-05-31T17:40:09.129000,487,E 20 St & FDR Drive,40.73314259,-73.97573881,453,W 22 St & 8 Ave,40.74475148,-73.99915362,31384,Subscriber,1963,female,
158,2018-05-31T17:24:06.967000,2018-05-31T17:26:45.511000,487,E 20 St & FDR Drive,40.73314259,-73.97573881,545,E 23 St & 1 Ave,40.736502,-73.97809472,32577,Subscriber,1993,male,
866,2018-05-31T16:41:08.343000,2018-05-31T16:55:34.892000,487,E 20 St & FDR Drive,40.73314259,-73.97573881,2003,1 Ave & E 18 St,40.733812191966315,-73.980544209480286,27164,Subscriber,1971,male,
583,2018-05-31T16:38:30.936000,2018-05-31T16:48:14.070000,487,E 20 St & FDR Drive,40.73314259,-73.97573881,335,Washington Pl & Broadway,40.72903917,-73.99404649,31638,Subscriber,1967,male,
628,2018-05-31T16:34:26.144000,2018-05-31T16:44:54.427000,487,E 20 St & FDR Drive,40.73314259,-73.97573881,3658,W 18 St & 9 Ave,40.7435337324616,-74.003675580024719,30104,Subscriber,1993,male,
804,2018-05-31T16:18:02.348000,2018-05-31T16:31:26.522000,487,E 20 St & FDR Drive,40.73314259,-73.97573881,252,MacDougal St & Washington Sq,40.73226398,-73.99852205,30047,Subscriber,1977,male,
343,2018-05-31T15:44:12.307000,2018-05-31T15:49:56.297000,487,E 20 St & FDR Drive,40.73314259,-73.97573881,297,E 15 St & 3 Ave,40.734232,-73.986923,26044,Subscriber,1955,male,
810,2018-05-31T15:43:18.952000,2018-05-31T15:56:49.002000,487,E 20 St & FDR Drive,40.73314259,-73.97573881,497,E 17 St & Broadway,40.73704984,-73.99009296,26603,Subscriber,1957,female,
526,2018-05-31T15:41:32.757000,2018-05-31T15:50:19.611000,487,E 20 St & FDR Drive,40.73314259,-73.97573881,402,Broadway & E 22 St,40.7403432,-73.98955109,26501,Subscriber,1963,male,
943,2018-05-31T15:31:00.830000,2018-05-31T15:46:43.853000,487,E 20 St & FDR Drive,40.73314259,-73.97573881,492,W 33 St & 7 Ave,40.75019995,-73.99093085,15152,Subscriber,1958,male,
728,2018-05-31T15:23:18.793000,2018-05-31T15:35:27.780000,487,E 20 St & FDR Drive,40.73314259,-73.97573881,151,Cleveland Pl & Spring St,40.722103786686034,-73.997249007225037,22575,Subscriber,1968,male,
439,2018-05-31T15:15:51.105000,2018-05-31T15:23:10.937000,487,E 20 St & FDR Drive,40.73314259,-73.97573881,432,E 7 St & Avenue A,40.72621788,-73.98379855,33000,Subscriber,1980,male,
1680,2018-05-31T15:12:08.900000,2018-05-31T15:40:09.721000,487,E 20 St & FDR Drive,40.73314259,-73.97573881,3375,3 Ave & E 72 St,40.7699426,-73.96060712,28899,Subscriber,1971,female,
707,2018-05-31T14:30:49.670000,2018-05-31T14:42:36.929000,487,E 20 St & FDR Drive,40.73314259,-73.97573881,382,University Pl & E 14 St,40.73492695,-73.99200509,15557,Subscriber,1989,male,
776,2018-05-31T14:24:20.159000,2018-05-31T14:37:16.698000,487,E 20 St & FDR Drive,40.73314259,-73.97573881,379,W 31 St & 7 Ave,40.749156,-73.9916,20879,Subscriber,1967,male,
197,2018-05-31T14:22:59.613000,2018-05-31T14:26:17.114000,487,E 20 St & FDR Drive,40.73314259,-73.97573881,545,E 23 St & 1 Ave,40.736502,-73.97809472,31390,Subscriber,1978,female,
514,2018-05-31T13:43:35.824000,2018-05-31T13:52:10.402000,487,E 20 St & FDR Drive,40.73314259,-73.97573881,497,E 17 St & Broadway,40.73704984,-73.99009296,32025,Subscriber,1979,male,
1326,2018-05-31T13:30:56.533000,2018-05-31T13:53:03.257000,487,E 20 St & FDR Drive,40.73314259,-73.97573881,229,Great Jones St,40.72743423,-73.99379025,17689,Subscriber,1968,female,
874,2018-05-31T12:57:22.633000,2018-05-31T13:11:56.938000,487,E 20 St & FDR Drive,40.73314259,-73.97573881,3431,E 35 St & 3 Ave,40.746524,-73.977885,27829,Subscriber,1955,female,
326,2018-05-31T12:34:24.926000,2018-05-31T12:39:51.246000,487,E 20 St & FDR Drive,40.73314259,-73.97573881,545,E 23 St & 1 Ave,40.736502,-73.97809472,30142,Subscriber,1984,female,
1118,2018-05-31T12:29:29.009000,2018-05-31T12:48:07.935000,487,E 20 St & FDR Drive,40.73314259,-73.97573881,487,E 20 St & FDR Drive,40.73314259,-73.97573881,27829,Subscriber,1986,male,
597,2018-05-31T12:20:16.893000,2018-05-31T12:30:14.503000,487,E 20 St & FDR Drive,40.73314259,-73.97573881,237,E 11 St & 2 Ave,40.73047309,-73.98672378,29804,Subscriber,1994,female,
157,2018-05-31T12:14:11.811000,2018-05-31T12:16:49.516000,487,E 20 St & FDR Drive,40.73314259,-73.97573881,487,E 20 St & FDR Drive,40.73314259,-73.97573881,27829,Subscriber,1994,female,
785,2018-05-31T11:18:58.230000,2018-05-31T11:32:03.643000,487,E 20 St & FDR Drive,40.73314259,-73.97573881,345,W 13 St & 6 Ave,40.73649403,-73.99704374,21021,Subscriber,1991,male,
161,2018-05-31T11:16:02.353000,2018-05-31T11:18:43.932000,487,E 20 St & FDR Drive,40.73314259,-73.97573881,545,E 23 St & 1 Ave,40.736502,-73.97809472,29709,Subscriber,1989,male,
469,2018-05-31T09:53:03.828000,2018-05-31T10:00:53.263000,487,E 20 St & FDR Drive,40.73314259,-73.97573881,536,1 Ave & E 30 St,40.74144387,-73.97536082,18828,Subscriber,1976,male,
801,2018-05-31T09:52:53.529000,2018-05-31T10:06:15.506000,487,E 20 St & FDR Drive,40.73314259,-73.97573881,336,Sullivan St & Washington Sq,40.73047747,-73.99906065,20364,Subscriber,1982,male,
619,2018-05-31T09:50:14.302000,2018-05-31T10:00:33.739000,487,E 20 St & FDR Drive,40.73314259,-73.97573881,3244,University Pl & E 8 St,40.73143724085228,-73.994903415441513,25615,Subscriber,1964,female,
502,2018-05-31T09:46:30.868000,2018-05-31T09:54:53.610000,487,E 20 St & FDR Drive,40.73314259,-73.97573881,491,E 24 St & Park Ave S,40.74096374,-73.98602213,33173,Subscriber,1991,male,
938,2018-05-31T09:45:32.209000,2018-05-31T10:01:10.656000,487,E 20 St & FDR Drive,40.73314259,-73.97573881,379,W 31 St & 7 Ave,40.749156,-73.9916,32590,Subscriber,1959,female,
365,2018-05-31T09:45:16.838000,2018-05-31T09:51:22.190000,487,E 20 St & FDR Drive,40.73314259,-73.97573881,402,Broadway & E 22 St,40.7403432,-73.98955109,18655,Subscriber,1989,male,
654,2018-05-31T09:44:10.955000,2018-05-31T09:55:05.139000,487,E 20 St & FDR Drive,40.73314259,-73.97573881,3427,Lafayette St & Jersey St,40.724305272503322,-73.996009826660156,26322,Subscriber,1987,male,
375,2018-05-31T09:43:20.574000,2018-05-31T09:49:36.513000,487,E 20 St & FDR Drive,40.73314259,-73.97573881,546,E 30 St & Park Ave S,40.74444921,-73.98303529,27826,Subscriber,1993,male,
